# time	x	v

11.5	96.25070101006983	23.062605151510475
11.6	98.57811410985025	23.486717116477536
11.7	100.94825808650567	23.917238712975852
11.8	103.36177873453947	24.35426681018092
11.9	105.81933160838902	24.79789974125835
12.0	108.32158216992829	25.248237325489242
12.1	110.86920593819956	25.705380890729934
12.2	113.46288864140803	26.169433296211206
12.3	116.10332637121358	26.64049895568204
12.4	118.79122573935435	27.118683860903154
12.5	121.52730403663728	27.604095605495594
12.6	124.31228939433167	28.096843409149752
12.7	127.14692094800174	28.59703814220026
12.8	130.0319490038152	29.104792350572286
12.9	132.9681352073655	29.620220281104825
13.0	135.95625271504494	30.143437907256743
13.1	138.99708636800852	30.674562955201278
13.2	142.09143286876625	31.213714930314936
13.3	145.24010096044464	31.761015144066693
13.4	148.44391160875736	32.3165867413136
13.5	151.70369818672597	32.880554728008896
13.6	155.02030666219235	33.45304599932885
13.7	158.39459578816502	34.034189368224744
13.8	161.82743729604218	34.62411559440632
13.9	165.31971609175503	35.22295741376325
14.0	168.87233045487528	35.83084956823129
14.1	172.48619224073184	36.447928836109774
14.2	176.16222708558212	37.074334062837316
14.3	179.90137461488413	37.71020619223262
14.4	183.7045886547161	38.35568829820741
14.5	187.57283744639145	39.010925616958716
14.6	191.5071038643171	39.67606557964756
14.7	195.5083856371444	40.35125784557166
14.8	199.57769557226234	41.03665433583935
14.9	203.71606178368333	41.7324092675525
15.0	207.92452792337335	42.438679188506
15.1	212.20415341607793	43.15562301241169
15.2	216.55601369769727	43.88340205465459
15.3	220.9812004572638	44.62218006858957
15.4	225.4808218825769	45.37212328238653
15.5	230.05600290954965	46.133400436432446
15.6	234.70788547532436	46.90618282129865
15.7	239.43762877521317	47.69064431628197
15.8	244.24640952352183	48.48696142852827
15.9	249.13542221831545	49.29531333274731
16.0	254.10587941018557	50.11588191152783
16.1	259.1590119750792	50.94885179626187
16.2	264.296069391251	51.79441040868765
16.3	269.51832002040135	52.652748003060196
16.4	274.82705139306285	53.524057708959425
16.5	280.2235704983003	54.408535574745045
16.6	285.7092040777887	55.3063806116683
16.7	291.2852989243356	56.21779483865034
16.8	296.9532221849155	57.14298332773732
16.9	302.7143616682832	58.082154250242475
17.0	308.57012615723704	59.035518923585556
17.1	314.52194572560086	60.00329185884013
17.2	320.5712720599965	60.98569080899947
17.3	326.71957878647953	61.98293681797193
17.4	332.9683618021114	62.995254270316714
17.5	339.3191396115425	64.02287094173137
17.6	345.77345366868195	65.06601805030229
17.7	352.33286872353165	66.12493030852974
17.8	358.9989731742612	67.19984597613917
17.9	365.7733794246045	68.29100691369067
18.0	372.6577242466572	69.39865863699858
18.1	379.6536691491574	70.5230503723736
18.2	386.76290075133215	71.66443511269982
18.3	393.98713116239384	72.82306967435908
18.4	401.328098366772	73.9992147550158
18.5	408.7875666151671	75.19313499227508
18.6	416.36732682151467	76.40509902322721
18.7	424.069196965948	77.6353795448922
18.8	431.8950225038517	78.88425337557776
18.9	439.8466767810969	80.15200151716454
19.0	447.926061455552	81.4389092183328
19.1	456.1351069249634	82.7452660387445
19.2	464.47577276130363	84.07136591419554
19.3	472.9500481516829	85.41750722275243
19.4	481.55995234592484	86.78399285188873
19.5	490.3075351109061	88.17113026663591
19.6	499.19487719176254	89.57923157876438
19.7	508.22409078006586	91.00861361700987
19.8	517.3973199890753	92.45959799836129
19.9	526.7167413361724	93.93251120042585
20.0	536.1845642325866	95.42768463488798
20.1	545.8030314805219	96.94545472207827
20.2	555.574419777797	98.48616296666953
20.296816	565.1825640829828	99.99999664011301
20.396816	575.172074239628	99.79031133541365
20.496816	585.1406472871698	99.5812541439874
20.596816	595.0883459428126	99.37282318431811
20.696816	605.0152327358911	99.16501658052574
20.796816	614.9213700084334	98.95783246234947
20.896816	624.8068199157215	98.75126896513083
20.996816	634.671644426851	98.54532422979695
21.096816	644.5159053252888	98.33999640284381
21.196816	654.3396642094293	98.1352836363196
21.296816	664.1429824931485	97.93118408780802
21.396816	673.9259214063567	97.72769592041178
21.496816	683.68854199555	97.52481730273597
21.596816	693.4309051243596	97.32254640887169
21.696816	703.1530714740989	97.12088141837951
21.796816	712.8551015443104	96.91982051627316
21.896816	722.5370556533101	96.71936189300317
21.996816	732.1989939387299	96.51950374444057
22.096816	741.8409763580596	96.32024427186067
22.196816	751.4630626891857	96.1215816819269
22.296816	761.0653125309298	95.92351418667458
22.396816	770.6477853035851	95.72604000349492
22.496816	780.210540249451	95.52915735511894
22.596816	789.7536364333663	95.33286446960147
22.696816	799.2771327432408	95.13715958030524
22.796816	808.7810878905854	94.9420409258849
22.896816	818.2655604110402	94.74750675027126
22.996816	827.7306086649018	94.55355530265541
23.096816	837.1762908376479	94.36018483747303
23.196816	846.6026649404619	94.16739361438862
23.296816	856.0097888107538	93.97517989827986
23.396816	865.3977201126818	93.78354195922202
23.496816	874.7665163376707	93.59247807247235
23.596816	884.1162348049296	93.40198651845458
23.696816	893.4469326619675	93.21206558274343
23.796816	902.7586668851078	93.02271355604923
23.896816	912.0514942800012	92.83392873420243
23.996816	921.3254714821367	92.64570941813837
24.096816	930.5806549573514	92.45805391388193
24.196816	939.8171010023389	92.2709605325323
24.296816	949.0348657451557	92.0844275902478
24.396816	958.2340051457264	91.89845340823068
24.496816	967.4145749963475	91.71303631271205
24.596816	976.5766309221893	91.52817463493679
24.696816	985.7202283817968	91.34386671114856
24.796816	994.8454226675885	91.16011088257481
24.896816	1003.9522689063546	90.97690549541183
24.996816	1013.0408220597521	90.7942489008099
25.096816	1022.1111369248007	90.61213945485845
25.196816	1031.1632681343751	90.43057551857122
25.296816	1040.197270157697	90.24955545787157
25.396816	1049.2131973008254	90.06907764357771
25.496816	1058.2111037071452	89.88914045138812
25.596816	1067.1910433578546	89.70974226186684
25.696816	1076.1530700724506	89.53088146042896
25.796816	1085.0972375092142	89.35255643732606
25.896816	1094.023599165692	89.17476558763173
25.996816	1102.9322083791794	88.99750731122711
26.096816	1111.823118327199	88.82078001278653
26.196816	1120.69638202798	88.64458210176309
26.296816	1129.5520523409355	88.46891199237443
26.396816	1138.3901819671376	88.29376810358836
26.496816	1147.2108234497925	88.11914885910872
26.596816	1156.014029174713	87.94505268736111
26.696816	1164.7998513707896	87.77147802147881
26.796816	1173.5683421104611	87.59842329928867
26.896816	1182.3195533101832	87.425886963297
26.996816	1191.0535367308955	87.25386746067564
27.096816	1199.7703439784875	87.08236324324788
27.196816	1208.470026504263	86.91137276747462
27.296816	1217.152635605403	86.74089449444041
27.396816	1225.818222425428	86.57092688983965
27.496816	1234.4668379546579	86.40146842396277
27.596816	1243.09853303067	86.23251757168241
27.696816	1251.7133583387583	86.06407281243976
27.796816	1260.3113644123885	85.89613263023085
27.896816	1268.892601633653	85.72869551359291
27.996816	1277.4571202337245	85.56175995559077
28.096816	1286.004970293308	85.39532445380327
28.196816	1294.5362017430912	85.22938751030978
28.296816	1303.0508643641947	85.06394763167667
28.396816	1311.5490077886193	84.89900332894393
28.496816	1320.030681499693	84.73455311761172
28.596816	1328.495934832516	84.57059551762703
28.696816	1336.9448169744055	84.40712905337034
28.796816	1345.3773769653374	84.24415225364238
28.896816	1353.7936636983882	84.08166365165086
28.996816	1362.193725920175	83.91966178499725
29.096816	1370.5776122312946	83.75814519566366
29.196816	1378.9453710867597	83.5971124299997
29.296816	1387.2970507964365	83.4365620387094
29.396816	1395.6326995254785	83.27649257683814
29.496816	1403.9523652947603	83.11690260375968
29.596816	1412.2560959813095	82.95779068316321
29.696816	1420.5439393187382	82.79915538304034
29.796816	1428.8159428976724	82.64099527567232
29.896816	1437.0721541661794	82.48330893761711
29.996816	1445.3126204301966	82.3260949496966
30.096816	1453.5373888539555	82.16935189698383
30.196816	1461.746506460407	82.01307836879027
30.296816	1469.940020131645	81.85727295865313
30.396816	1478.1179766093276	81.70193426432265
30.496816	1486.2804224950978	81.54706088774954
30.596816	1494.4274042510037	81.39265143507237
30.696816	1502.5589681999159	81.23870451660501
30.796816	1510.6751605259442	81.08521874682417
30.896816	1518.7760272748542	80.93219274435687
30.996816	1526.8616143544812	80.77962513196806
31.096816	1534.9319675351433	80.6275145365482
31.196816	1542.9871324500532	80.4758595891009
31.296816	1551.0271545957294	80.32465892473063
31.396816	1559.052079332405	80.17391118263036
31.496816	1567.0619518844367	80.0236150060694
31.512555	1568.3212890408115	80.0000003437887
31.612555	1576.3250578957463	80.07556566687208
31.712555	1584.3364402414181	80.152273013566
31.812555	1592.3555511410043	80.23013964334709
31.912555	1600.3825073966395	80.30918307653553
32.012555	1608.4174275756968	80.38942109823728
32.112555	1616.4604320374654	80.47087176234572
32.212555	1624.5116429602322	80.5535533956039
32.312555	1632.5711843687725	80.63748460172812
32.412555	1640.6391821622562	80.72268426559386
32.512555	1648.7157641425756	80.80917155748492
32.612555	1656.8010600431007	80.89696593740685
32.712555	1664.8952015578707	80.98608715946551
32.812555	1672.9983223712252	81.07655527631188
32.912555	1681.1105581878842	81.1683906436539
33.012555	1689.2320467634813	81.26161392483664
33.112555	1697.3629279355605	81.35624609549167
33.212555	1705.503343655039	81.45230844825663
33.312555	1713.653438018148	81.54982259756616
33.412555	1721.8133572988543	81.64881048451525
33.512555	1729.983249981772	81.74929438179606
33.612555	1738.1632667955732	81.85129689870942
33.712555	1746.3535607469023	81.95484098625195
33.812555	1754.5542871548028	82.05994994228018
33.912555	1762.765603685665	82.16664741675267
34.012555	1770.9876703887012	82.27495741705128
34.112555	1779.2206497319585	82.38490431338305
34.212555	1787.4647066388736	82.49651284426348
34.312555	1795.720008525382	82.60980812208288
34.412555	1803.9867253375864	82.72481563875672
34.512555	1812.2650295899969	82.84156127146147
34.612555	1820.555096404346	82.960071288457
34.712555	1828.8571035489922	83.08037235499711
34.812555	1837.171231478919	83.20249153932929
34.912555	1845.4976633763374	83.32645631878522
35.012555	1853.8365851919032	83.45229458596326
35.112555	1862.1881856865564	83.58003465500441
35.212555	1870.5526564739932	83.70970526796312
35.312555	1878.9301920637804	83.84133560127435
35.412555	1887.3209899051199	83.97495527231844
35.512555	1895.7252504312762	84.11059434608507
35.612555	1904.1431771046753	84.24828334193808
35.712555	1912.574976462683	84.38805324048242
35.812555	1921.0208581640786	84.52993549053492
35.912555	1929.4810350362277	84.67396201620043
36.012555	1937.9557231229694	84.82016522405485
36.112555	1946.4451417332275	84.96857801043673
36.212555	1954.9495134903557	85.11923376884914
36.312555	1963.4690643822291	85.27216639747331
36.412555	1972.0040238120919	85.42741030679588
36.512555	1980.5546246501742	85.58500042735139
36.612555	1989.1211032860892	85.7449722175818
36.712555	1997.7036996820216	85.90736167181481
36.812555	2006.3026574267199	86.07220532836271
36.912555	2014.918223790305	86.23954027774367
37.012555	2023.5506497799079	86.40940417102725
37.112555	2032.2001901961455	86.58183522830606
37.212555	2040.8671036904536	86.75687224729545
37.312555	2049.551652823284	86.93455461206314
37.412555	2058.2541041231802	87.1149223018908
37.512555	2066.974728146751	87.29801590026959
37.612555	2075.7137995395433	87.48387660403158
37.712555	2084.47159709784	87.67254623261923
37.812555	2093.24840383139	87.86406723749492
37.912555	2102.044507027088	88.05848271169276
38.012555	2110.8601983136127	88.25583639951464
38.112555	2119.695773727047	88.4561727063729
38.212555	2128.551533777485	88.65953670878177
38.312555	2137.4277835166504	88.86597416449976
38.412555	2146.324832606533	89.07553152282532
38.512555	2155.242995389064	89.28825593504814
38.612555	2164.182590956845	89.50419526505844
38.712555	2173.143943224944	89.72339810011647
38.812555	2182.1273810037787	89.94591376178488
38.912555	2191.1332380731005	90.17179231702632
39.012555	2200.1618532570947	90.40108458946864
39.112555	2209.213570500619	90.63384217084048
39.212555	2218.2887389465923	90.87011743257962
39.312555	2227.387713014552	91.10996353761674
39.412555	2236.5108524804014	91.35343445233734
39.512555	2245.658522557361	91.6005849587244
39.612555	2254.8310939781404	91.85147066668453
39.712555	2264.0289430783587	92.10614802656046
39.812555	2273.2524518812183	92.36467434183261
39.912555	2282.5020081834637	92.62710778201257
40.012555	2291.778005642636	92.89350739573155
40.112555	2301.0808438656477	93.16393312402651
40.212555	2310.410928498698	93.43844581382722
40.312555	2319.768671318542	93.71710723164698
40.412555	2329.154490325144	93.99998007748043
40.512555	2338.568809835728	94.28712799891126
40.612555	2348.0120605802535	94.57861560543321
40.712555	2357.4846797983278	94.8745084829875
40.812555	2366.9871113375893	95.17487320871987
40.912555	2376.5198057535745	95.47977736596081
41.012555	2386.0832204110948	95.78928955943204
41.112555	2395.6778195871457	96.10347943068284
41.212555	2405.3040745753706	96.42241767375975
41.312555	2414.9624637921047	96.74617605111303
41.412555	2424.6534728840197	97.07482740974342
41.512555	2434.377594837397	97.40844569759315
41.612555	2444.135330089051	97.74710598018447
41.712555	2453.9271866389313	98.09088445750969
41.812555	2463.7536801644223	98.43985848117654
41.912555	2473.615334136375	98.79410657181262
42.012555	2483.5126799368886	99.15370843673281
42.112555	2493.4462569788743	99.51874498787383
42.212555	2503.4166128274255	99.88929835999969
42.24214	2506.373497019748	99.99999714842573
42.34214	2516.363007227148	99.79031184220372
42.44214	2526.331580325293	99.58125464925938
42.54214	2536.2792790313874	99.37282368807655
42.64214	2546.2061658747666	99.16501708277518
42.74214	2556.1123031974585	98.95783296309442
42.84214	2565.997753154746	98.7512694643758
42.94214	2575.8625777157254	98.54532472754642
43.04214	2585.7068386638634	98.33999689910227
43.14214	2595.5305975975552	98.13528413109151
43.24214	2605.3339159306774	97.93118458109784
43.34214	2615.116854893141	97.72769641222393
43.44214	2624.879475531442	97.5248177930749
43.54214	2634.621838709212	97.3225468977418
43.64214	2644.344005107765	97.12088190578521
43.74214	2654.046035226644	96.91982100221884
43.84214	2663.7279893841655	96.7193623774932
43.94214	2673.3899277179617	96.5195042274793
44.04214	2683.031910185523	96.32024475345247
44.14214	2692.653996564736	96.12158216207608
44.24214	2702.2562464544235	95.92351466538547
44.34214	2711.8387192748783	95.72604048077183
44.44214	2721.4014742684003	95.52915783096617
44.54214	2730.944570499829	95.33286494402331
44.64214	2740.4680668570745	95.13716005330595
44.74214	2749.9720220516483	94.94204139746874
44.84214	2759.456494619191	94.74750722044247
44.94214	2768.921542919999	94.55355577141823
45.04214	2778.367225139551	94.36018530483166
45.14214	2787.7935992890307	94.16739408034726
45.24214	2797.2007232058486	93.97518036284272
45.34214	2806.5886545541634	93.78354242239328
45.44214	2815.9574508254	93.59247853425619
45.54214	2825.307169338768	93.40198697885515
45.64214	2834.637867241777	93.21206604176488
45.74214	2843.9496015107507	93.02271401369568
45.84214	2853.24242895134	92.83392919047799
45.94214	2862.516406199035	92.64570987304715
46.04214	2871.771589719672	92.45805436742803
46.14214	2881.0080358099463	92.2709609847198
46.24214	2890.2258005979143	92.08442804108077
46.34214	2899.4249400435006	91.89845385771318
46.44214	2908.6055099390023	91.71303676084811
46.54214	2917.7675659095908	91.52817508173047
46.64214	2926.9111634138108	91.34386715660386
46.74214	2936.036357744081	91.16011132669574
46.84214	2945.143204027193	90.97690593820239
46.94214	2954.231757224803	90.79424934227409
47.04214	2963.3020721339317	90.61213989500023
47.14214	2972.354203387454	90.43057595739455
47.24214	2981.3882054545925	90.2495558953804
47.34214	2990.4041326414062	90.06907807977599
47.44214	2999.4020390912806	89.88914088627976
47.54214	3008.381978785414	89.70974269545576
47.64214	3017.344005543304	89.53088189271907
47.74214	3026.2881730232316	89.35255686832123
47.84214	3035.2145347227442	89.17476601733584
47.94214	3044.1231439791377	88.99750773964404
48.04214	3053.0140539699346	88.82078043992013
48.14214	3061.887317713365	88.64458252761722
48.24214	3070.742988068842	88.4689124169529
48.34214	3079.5811177374385	88.29376852689501
48.44214	3088.401759262361	88.11914928114734
48.54214	3097.204965029422	87.94505310813551
48.64214	3105.990787267513	87.77147844099278
48.74214	3114.759278049073	87.59842371754598
48.84214	3123.5104892905583	87.42588738030143
48.94214	3132.2444727529087	87.25386787643093
49.04214	3140.961280042014	87.08236365775778
49.14214	3149.6609626091786	86.91137318074286
49.24214	3158.3435717515836	86.7408949064707
49.34214	3167.00915861275	86.5709273006357
49.44214	3175.657774182998	86.40146883352827
49.54214	3184.2894692999052	86.23251798002104
49.64214	3192.904294648766	86.06407321955521
49.74214	3201.502300763047	85.89613303612678
49.84214	3210.0835380248404	85.72869591827299
49.94214	3218.648056665319	85.56176035905862
50.04214	3227.1959067651887	85.39532485606253
50.14214	3235.7271382551376	85.22938791136406
50.24214	3244.2418009162866	85.06394803152959
50.34214	3252.7399443806366	84.8990037275991
50.44214	3261.221618131516	84.7345535150727
50.54214	3269.686871504026	84.57059591389742
50.64214	3278.135753685483	84.4071294484537
50.74214	3286.568313715864	84.24415264754228
50.84214	3294.9846004882456	84.08166404437083
50.94214	3303.3846627492458	83.91966217654083
51.04214	3311.768549099461	83.75814558603437
51.14214	3320.1363079939047	83.59711281920106
51.24214	3328.4879877424432	83.4365624267449
51.34214	3336.8236365102307	83.27649296371128
51.44214	3345.1433023181417	83.11690298947394
51.54214	3353.4470330432046	82.95779106772206
51.64214	3361.7348764190315	82.79915576644724
51.74214	3370.0068800362487	82.64099565793072
51.84214	3378.2630913429243	82.48330931873045
51.94214	3386.5035576449955	82.3260953296683
52.04214	3394.7283261066946	82.16935227581733
52.14214	3402.9374437509728	82.01307874648899
52.24214	3411.130957459924	81.85727333522044
52.34214	3419.308913975207	81.70193463976196
52.44214	3427.471359898465	81.54706126206422
52.54214	3435.618341691746	81.39265180826578
52.64214	3443.7499056779216	81.23870488868052
52.74214	3451.866098041102	81.08521911778512
52.84214	3459.9669648270524	80.9321931142066
52.94214	3468.052551943609	80.7796255007099
53.04214	3476.1229051610903	80.62751490418547
53.14214	3484.1780701127086	80.47585995563692
53.24214	3492.2180922949833	80.32465929016868
53.34214	3500.2430170681478	80.17391154697374
53.44214	3508.252889656559	80.0236153693214
53.45788	3509.512246182441	80.00000034379813
53.55788	3517.5160150373763	80.07556566688152
53.65788	3525.527397383049	80.15227301357544
53.75788	3533.546508282636	80.23013964335652
53.85788	3541.5734645382718	80.30918307654497
53.95788	3549.60838471733	80.38942109824671
54.05788	3557.651389179099	80.47087176235516
54.15788	3565.7026001018667	80.55355339561333
54.25788	3573.762141510408	80.63748460173755
54.35788	3581.830139303893	80.72268426560329
54.45788	3589.906721284213	80.80917155749435
54.55788	3597.992017184739	80.89696593741628
54.65788	3606.0861586995097	80.98608715947495
54.75788	3614.189279512865	81.07655527632132
54.85788	3622.301515329525	81.16839064366333
54.95788	3630.423003905123	81.26161392484607
55.05788	3638.553885077203	81.3562460955011
55.15788	3646.694300796683	81.45230844826607
55.25788	3654.844395159793	81.5498225975756
55.35788	3663.0043144405	81.64881048452469
55.45788	3671.1742071234185	81.7492943818055
55.55788	3679.3542239372205	81.85129689871886
55.65788	3687.5445178885507	81.95484098626139
55.75788	3695.7452442964523	82.05994994228962
55.85788	3703.956560827315	82.1666474167621
55.95788	3712.1786275303525	82.27495741706072
56.05788	3720.4116068736107	82.38490431339248
56.15788	3728.6556637805265	82.49651284427291
56.25788	3736.9109656670357	82.60980812209232
56.35788	3745.1776824792414	82.72481563876616
56.45788	3753.455986731653	82.84156127147091
56.55788	3761.746053546003	82.96007128846644
56.65788	3770.0480606906503	83.08037235500655
56.75788	3778.362188620578	83.20249153933872
56.85788	3786.688620517997	83.32645631879465
56.95788	3795.027542333564	83.4522945859727
57.05788	3803.379142828218	83.58003465501385
57.15788	3811.7436136156557	83.70970526797255
57.25788	3820.1211492054435	83.84133560128379
57.35788	3828.511947046784	83.97495527232788
57.45788	3836.9162075729414	84.1105943460945
57.55788	3845.3341342463414	84.24828334194751
57.65788	3853.7659336043503	84.38805324049186
57.75788	3862.2118153057468	84.52993549054436
57.85788	3870.6719921778968	84.67396201620987
57.95788	3879.146680264639	84.82016522406428
58.05788	3887.6360988748984	84.96857801044617
58.15788	3896.1404706320277	85.11923376885858
58.25788	3904.660021523902	85.27216639748275
58.35788	3913.1949809537655	85.42741030680531
58.45788	3921.7455817918485	85.58500042736082
58.55788	3930.312060427764	85.74497221759124
58.65788	3938.8946568236975	85.90736167182425
58.75788	3947.4936145683964	86.07220532837215
58.85788	3956.109180931983	86.23954027775311
58.95788	3964.7416069215865	86.40940417103668
59.05788	3973.3911473378253	86.5818352283155
59.15788	3982.0580608321343	86.75687224730488
59.25788	3990.742609964965	86.93455461207257
59.35788	3999.445061264863	87.11492230190024
59.45788	4008.165685288435	87.29801590027903
59.55788	4016.904756681228	87.48387660404101
59.65788	4025.6625542395254	87.67254623262866
59.75788	4034.4393609730764	87.86406723750436
59.85788	4043.2354641687753	88.0584827117022
59.95788	4052.051155455301	88.25583639952407
60.05788	4060.886730868736	88.45617270638233
60.15788	4069.742490919175	88.65953670879121
60.25788	4078.6187406583413	88.8659741645092
60.35788	4087.515789748225	89.07553152283475
60.45788	4096.433952530757	89.28825593505758
60.55788	4105.373548098539	89.50419526506788
60.65788	4114.334900366639	89.7233981001259
60.75788	4123.318338145475	89.94591376179432
60.85788	4132.324195214797	90.17179231703575
60.95788	4141.352810398793	90.40108458947807
61.05788	4150.4045276423185	90.63384217084992
61.15788	4159.479696088292	90.87011743258905
61.25788	4168.578670156253	91.10996353762617
61.35788	4177.701809622104	91.35343445234678
61.45788	4186.8494796990635	91.60058495873383
61.55788	4196.022051119844	91.85147066669397
61.65788	4205.219900220063	92.1061480265699
61.75788	4214.443409022924	92.36467434184205
61.85788	4223.692965325171	92.62710778202201
61.95788	4232.968962784344	92.89350739574098
62.05788	4242.271801007357	93.16393312403595
62.15788	4251.601885640408	93.43844581383665
62.25788	4260.959628460253	93.71710723165641
62.35788	4270.345447466856	93.99998007748987
62.45788	4279.759766977441	94.2871279989207
62.55788	4289.203017721968	94.57861560544265
62.65788	4298.675636940043	94.87450848299693
62.75788	4308.178068479305	95.17487320872931
62.85788	4317.710762895291	95.47977736597025
62.95788	4327.274177552812	95.78928955944147
63.05788	4336.868776728864	96.10347943069227
63.15788	4346.49503171709	96.42241767376919
63.25788	4356.153420933824	96.74617605112246
63.35788	4365.84443002574	97.07482740975286
63.45788	4375.568551979118	97.40844569760259
63.55788	4385.326287230773	97.74710598019391
63.65788	4395.1181437806545	98.09088445751912
63.75788	4404.944637306146	98.43985848118598
63.85788	4414.8062912781	98.79410657182206
63.95788	4424.7036370786145	99.15370843674225
64.05788	4434.637214120601	99.51874498788327
64.15788	4444.607569969154	99.88929836000912
64.187465	4447.5644541612255	99.99999714842578
64.287465	4457.553964368626	99.79031184220376
64.387465	4467.522537466771	99.58125464925942
64.487465	4477.470236172865	99.3728236880766
64.587465	4487.397123016244	99.16501708277522
64.687465	4497.3032603389365	98.95783296309446
64.787465	4507.188710296224	98.75126946437584
64.887465	4517.053534857203	98.54532472754646
64.987465	4526.897795805341	98.33999689910232
65.087465	4536.721554739033	98.13528413109155
65.187465	4546.524873072155	97.93118458109788
65.287465	4556.307812034618	97.72769641222398
65.387465	4566.070432672919	97.52481779307494
65.487465	4575.812795850689	97.32254689774184
65.587465	4585.534962249242	97.12088190578525
65.687465	4595.236992368122	96.91982100221888
65.787465	4604.918946525643	96.71936237749324
65.887465	4614.58088485944	96.51950422747935
65.987465	4624.222867327001	96.32024475345251
66.087465	4633.844953706214	96.12158216207612
66.187465	4643.447203595902	95.92351466538551
66.287465	4653.029676416356	95.72604048077187
66.387465	4662.592431409878	95.52915783096621
66.487465	4672.135527641307	95.33286494402336
66.587465	4681.659023998553	95.13716005330599
66.687465	4691.162979193126	94.94204139746878
66.787465	4700.647451760669	94.74750722044251
66.887465	4710.1125000614775	94.55355577141827
66.987465	4719.55818228103	94.3601853048317
67.087465	4728.98455643051	94.16739408034731
67.187465	4738.391680347328	93.97518036284276
67.287465	4747.779611695642	93.78354242239332
67.387465	4757.148407966879	93.59247853425623
67.487465	4766.498126480247	93.40198697885519
67.587465	4775.828824383256	93.21206604176493
67.687465	4785.14055865223	93.02271401369572
67.787465	4794.433386092819	92.83392919047803
67.887465	4803.707363340513	92.6457098730472
67.987465	4812.962546861151	92.45805436742808
68.087465	4822.198992951426	92.27096098471985
68.187465	4831.416757739394	92.08442804108081
68.287465	4840.61589718498	91.89845385771322
68.387465	4849.796467080482	91.71303676084815
68.487465	4858.95852305107	91.52817508173051
68.587465	4868.10212055529	91.3438671566039
68.687465	4877.22731488556	91.16011132669578
68.787465	4886.334161168672	90.97690593820244
68.887465	4895.422714366282	90.79424934227413
68.987465	4904.493029275411	90.61213989500027
69.087465	4913.545160528934	90.4305759573946
69.187465	4922.579162596072	90.24955589538044
69.287465	4931.595089782885	90.06907807977603
69.387465	4940.592996232759	89.8891408862798
69.487465	4949.572935926893	89.7097426954558
69.587465	4958.534962684783	89.53088189271911
69.687465	4967.47913016471	89.35255686832127
69.787465	4976.405491864223	89.17476601733588
69.887465	4985.314101120616	88.99750773964408
69.987465	4994.205011111413	88.82078043992017
70.087465	5003.078274854844	88.64458252761726
70.187465	5011.93394521032	88.46891241695295
70.287465	5020.772074878917	88.29376852689505
70.387465	5029.592716403839	88.11914928114739
70.487465	5038.3959221709	87.94505310813555
70.587465	5047.181744408991	87.77147844099282
70.687465	5055.950235190551	87.59842371754603
70.787465	5064.701446432036	87.42588738030148
70.887465	5073.435429894386	87.25386787643097
70.987465	5082.152237183492	87.08236365775782
71.087465	5090.851919750656	86.9113731807429
71.187465	5099.534528893061	86.74089490647074
71.287465	5108.200115754227	86.57092730063574
71.387465	5116.848731324475	86.40146883352831
71.487465	5125.480426441382	86.23251798002109
71.587465	5134.095251790243	86.06407321955525
71.687465	5142.693257904524	85.89613303612683
71.787465	5151.274495166317	85.72869591827303
71.887465	5159.839013806796	85.56176035905867
71.987465	5168.386863906666	85.39532485606257
72.087465	5176.918095396615	85.2293879113641
72.187465	5185.432758057764	85.06394803152963
72.287465	5193.930901522113	84.89900372759914
72.387465	5202.412575272992	84.73455351507275
72.487465	5210.877828645502	84.57059591389746
72.587465	5219.326710826959	84.40712944845374
72.687465	5227.75927085734	84.24415264754232
72.787465	5236.175557629722	84.08166404437087
72.887465	5244.575619890722	83.91966217654087
72.987465	5252.959506240937	83.75814558603442
73.087465	5261.327265135381	83.5971128192011
73.187465	5269.67894488392	83.43656242674494
73.287465	5278.014593651707	83.27649296371132
73.387465	5286.334259459619	83.11690298947399
73.487465	5294.637990184682	82.9577910677221
73.587465	5302.925833560509	82.79915576644729
73.687465	5311.197837177727	82.64099565793076
73.787465	5319.454048484403	82.48330931873049
73.887465	5327.694514786474	82.32609532966835
73.987465	5335.919283248173	82.16935227581737
74.087465	5344.128400892451	82.01307874648903
74.187465	5352.321914601403	81.85727333522048
74.287465	5360.499871116685	81.701934639762
74.387465	5368.662317039943	81.54706126206426
74.487465	5376.809298833225	81.39265180826582
74.587465	5384.9408628194	81.23870488868056
74.687465	5393.0570551825795	81.08521911778516
74.787465	5401.15792196853	80.93219311420664
74.887465	5409.243509085087	80.77962550070994
74.987465	5417.313862302568	80.62751490418552
75.087465	5425.369027254186	80.47585995563696
75.187465	5433.409049436461	80.32465929016873
75.287465	5441.433974209625	80.17391154697378
75.387465	5449.443846798037	80.02361536932145
75.403205	5450.703203323921	80.00000034379813
75.503205	5458.706972178857	80.07556566688152
75.603205	5466.718354524529	80.15227301357544
75.703205	5474.737465424116	80.23013964335652
75.803205	5482.764421679752	80.30918307654497
75.903205	5490.799341858809	80.38942109824671
76.003205	5498.842346320579	80.47087176235516
76.103205	5506.893557243347	80.55355339561333
76.203205	5514.953098651888	80.63748460173755
76.303205	5523.021096445373	80.72268426560329
76.403205	5531.097678425693	80.80917155749435
76.503205	5539.182974326219	80.89696593741628
76.603205	5547.27711584099	80.98608715947495
76.703205	5555.380236654345	81.07655527632132
76.803205	5563.4924724710045	81.16839064366333
76.903205	5571.6139610466025	81.26161392484607
77.003205	5579.744842218683	81.3562460955011
